Year,Season,Zone,ID,Station_ID,Species,Numbers,Length,Mort,Injury,Microsporidian
1997,Winter,SE,15,SE15.2,SB,1,28,NA,NA,NA
1997,Winter,SE,15,SE15.2,SB,1,25,NA,NA,NA
1997,Winter,SE,15,SE15.2,SB,1,27,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,40,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,15,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,35,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,12,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,18,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,16,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,18,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,18,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,12,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,14,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,13,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,13,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,20,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,12,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,18,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,17,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,20,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,13,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,16,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,14,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,17,NA,NA,NA
1997,Winter,SE,16,SE16,TW,1,17,NA,NA,NA
1997,Winter,SE,16,SE16,SB,1,29,NA,NA,NA
1997,Winter,SE,16,SE16.1,TW,1,17,NA,NA,NA
1997,Winter,SE,16,SE16.1,TW,1,16,NA,NA,NA
1997,Winter,SE,16,SE16.1,TW,1,17,NA,NA,NA
1997,Winter,SE,16,SE16.1,TW,1,16,NA,NA,NA
1997,Winter,SE,16,SE16.1,TW,1,21,NA,NA,NA
1997,Winter,SE,16,SE16.1,TW,1,16,NA,NA,NA
1997,Winter,SE,16,SE16.1,TW,1,17,NA,NA,NA
1997,Winter,SE,16,SE16.1,TW,1,16,NA,NA,NA
1997,Winter,SE,16,SE16.1,TW,1,13,NA,NA,NA
1997,Winter,SE,16,SE16.1,TW,1,18,NA,NA,NA
1997,Winter,SE,16,SE16.1,SB,1,32,NA,NA,NA
1997,Winter,SE,16,SE16.2,TW,1,20,NA,NA,NA
1997,Winter,SE,16,SE16.2,TW,1,16,NA,NA,NA
1997,Winter,SE,16,SE16.2,TW,1,19,NA,NA,NA
1997,Winter,SE,16,SE16.2,TW,1,14,NA,NA,NA
1997,Winter,SE,16,SE16.2,TW,1,15,NA,NA,NA
1997,Winter,SE,16,SE16.2,TW,1,19,NA,NA,NA
1997,Winter,SE,16,SE16.2,TW,1,16,NA,NA,NA
1997,Winter,SE,16,SE16.2,TW,1,16,NA,NA,NA
1997,Winter,SE,16,SE16.2,TW,1,17,NA,NA,NA
1997,Winter,SE,16,SE16.2,TW,1,13,NA,NA,NA
1997,Winter,SE,16,SE16.2,TW,1,12,NA,NA,NA
1997,Winter,SE,16,SE16.3,SB,1,33,NA,NA,NA
1997,Winter,SE,16,SE16.3,TW,1,40,NA,NA,NA
1997,Fall,W,2,W2,TW,1,30,NA,NA,NA
1997,Fall,W,2,W2,TW,1,16,NA,NA,NA
1997,Fall,W,2,W2,TW,1,30,NA,NA,NA
1997,Fall,W,2,W2,TW,1,18,NA,NA,NA
1997,Fall,W,2,W2,TW,1,20,NA,NA,NA
1997,Fall,W,2,W2,TW,1,19,NA,NA,NA
1997,Fall,W,2,W2,TW,1,16,NA,NA,NA
1997,Fall,W,2,W2,TW,1,17,NA,NA,NA
1997,Fall,W,2,W2,TW,1,15,NA,NA,NA
1997,Fall,W,2,W2,TW,1,17,NA,NA,NA
1997,Fall,W,2,W2,TW,1,32,NA,NA,NA
1997,Fall,W,2,W2,TW,1,40,NA,NA,NA
1997,Fall,W,2,W2,TW,1,20,NA,NA,NA
1997,Fall,W,2,W2,TW,1,15,NA,NA,NA
1997,Fall,W,2,W2,TW,1,17,NA,NA,NA
1997,Fall,W,2,W2,TW,1,32,NA,NA,NA
1997,Fall,W,2,W2,TW,1,19,NA,NA,NA
1997,Fall,W,2,W2,TW,1,18,NA,NA,NA
1997,Fall,W,2,W2,TW,1,16,NA,NA,NA
1997,Fall,W,2,W2,TW,1,20,NA,NA,NA
1997,Fall,W,2,W2,TW,1,18,NA,NA,NA
1997,Fall,W,2,W2,TW,1,24,NA,NA,NA
1997,Fall,W,2,W2,TW,1,25,NA,NA,NA
1997,Fall,W,2,W2,TW,1,22,NA,NA,NA
1997,Fall,W,2,W2,TW,1,21,NA,NA,NA
1997,Fall,W,2,W2,TW,1,29,NA,NA,NA
1997,Fall,W,2,W2,TW,1,18,NA,NA,NA
1997,Fall,W,2,W2,TW,1,18,NA,NA,NA
1997,Fall,W,2,W2,TW,1,29,NA,NA,NA
1997,Fall,W,2,W2,TW,1,15,NA,NA,NA
1997,Fall,W,2,W2,TW,1,17,NA,NA,NA
1997,Fall,W,2,W2,TW,1,16,NA,NA,NA
1997,Fall,W,2,W2,TW,1,37,NA,NA,NA
1997,Fall,W,2,W2,TW,1,31,NA,NA,NA
1997,Fall,W,2,W2,TW,1,37,NA,NA,NA
1997,Fall,W,2,W2,TW,1,16,NA,NA,NA
1997,Fall,W,2,W2,TW,1,27,NA,NA,NA
1997,Fall,W,2,W2,TW,1,19,NA,NA,NA
1997,Fall,W,2,W2,TW,1,15,NA,NA,NA
1997,Fall,W,2,W2,TW,1,16,NA,NA,NA
1997,Fall,W,2,W2,TW,1,16,NA,NA,NA
1997,Fall,W,2,W2,TW,1,19,NA,NA,NA
1997,Fall,W,2,W2,TW,1,30,NA,NA,NA
1997,Fall,W,2,W2,TW,1,NA,NA,NA,NA
1997,Fall,W,2,W2,TW,33,NA,NA,NA,NA
1997,Fall,W,2,W2,PSC,1,30,NA,NA,NA
1997,Fall,W,2,W2,PSC,1,37,NA,NA,NA
1997,Fall,W,2,W2,PSC,1,32,NA,NA,NA
1997,Fall,W,2,W2,PSC,1,39,NA,NA,NA
1997,Fall,W,2,W2,TW,1,18,NA,NA,NA
1997,Fall,W,2,W2,TW,1,19,NA,NA,NA
1997,Fall,W,2,W2,TW,1,40,NA,NA,NA
1997,Fall,W,2,W2,TW,1,23,NA,NA,NA
1997,Fall,W,2,W2,TW,1,19,NA,NA,NA
1997,Fall,W,2,W2,TW,1,16,NA,NA,NA
1997,Fall,W,2,W2,TW,1,17,NA,NA,NA
1997,Fall,W,2,W2,TW,124,NA,NA,NA,NA
1997,Fall,W,2,W2,SB,1,25,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,16,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,17,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,17,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,18,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,15,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,17,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,17,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,16,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,29,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,23,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,22,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,17,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,31,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,14,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,25,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,32,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,23,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,31,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,29,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,30,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,30,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,24,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,30,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,32,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,23,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,21,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,16,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,17,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,17,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,30,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,24,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,30,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,28,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,22,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,16,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,25,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,17,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,18,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,18,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,16,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,22,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,15,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,28,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,28,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,31,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,32,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,29,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,14,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,28,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,20,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,1,NA,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,262,NA,NA,NA,NA
1997,Fall,W,1.1,W1.1,PSC,1,38,NA,NA,NA
1997,Fall,W,1.1,W1.1,PSC,1,24,NA,NA,NA
1997,Fall,W,1.1,W1.1,PSC,1,27,NA,NA,NA
1997,Fall,W,1.1,W1.1,PSC,1,33,NA,NA,NA
1997,Fall,W,1.1,W1.1,PSC,1,NA,NA,NA,NA
1997,Fall,W,1.1,W1.1,TW,141,NA,NA,NA,NA
1997,Fall,W,1,W1,TW,1,25,NA,NA,NA
1997,Fall,W,1,W1,TW,1,18,NA,NA,NA
1997,Fall,W,1,W1,TW,1,14,NA,NA,NA
1997,Fall,W,1,W1,TW,1,15,NA,NA,NA
1997,Fall,W,1,W1,TW,1,38,NA,NA,NA
1997,Fall,W,1,W1,TW,1,15,NA,NA,NA
1997,Fall,W,1,W1,TW,1,35,NA,NA,NA
1997,Fall,W,1,W1,TW,1,35,NA,NA,NA
1997,Fall,W,1,W1,TW,1,40,NA,NA,NA
1997,Fall,W,1,W1,TW,1,33,NA,NA,NA
1997,Fall,W,1,W1,TW,1,17,NA,NA,NA
1997,Fall,W,1,W1,TW,1,20,NA,NA,NA
1997,Fall,W,1,W1,TW,1,40,NA,NA,NA
1997,Fall,W,1,W1,TW,1,31,NA,NA,NA
1997,Fall,W,1,W1,TW,1,18,NA,NA,NA
1997,Fall,W,1,W1,TW,1,32,NA,NA,NA
1997,Fall,W,1,W1,TW,1,42,NA,NA,NA
1997,Fall,W,1,W1,TW,1,44,NA,NA,NA
1997,Fall,W,1,W1,TW,1,14,NA,NA,NA
1997,Fall,W,1,W1,TW,1,14,NA,NA,NA
1997,Fall,W,1,W1,TW,1,20,NA,NA,NA
1997,Fall,W,1,W1,TW,1,17,NA,NA,NA
1997,Fall,W,1,W1,TW,1,20,NA,NA,NA
1997,Fall,W,1,W1,TW,1,19,NA,NA,NA
1997,Fall,W,1,W1,TW,1,18,NA,NA,NA
1997,Fall,W,1,W1,TW,1,25,NA,NA,NA
1997,Fall,W,1,W1,TW,1,26,NA,NA,NA
1997,Fall,W,1,W1,TW,1,17,NA,NA,NA
1997,Fall,W,1,W1,TW,1,15,NA,NA,NA
1997,Fall,W,1,W1,TW,1,40,NA,NA,NA
1997,Fall,W,1,W1,TW,1,17,NA,NA,NA
1997,Fall,W,1,W1,TW,1,18,NA,NA,NA
1997,Fall,W,1,W1,TW,1,25,NA,NA,NA
1997,Fall,W,1,W1,TW,1,43,NA,NA,NA
1997,Fall,W,1,W1,TW,1,39,NA,NA,NA
1997,Fall,W,1,W1,TW,1,18,NA,NA,NA
1997,Fall,W,1,W1,TW,1,19,NA,NA,NA
1997,Fall,W,1,W1,TW,1,17,NA,NA,NA
1997,Fall,W,1,W1,TW,1,16,NA,NA,NA
1997,Fall,W,1,W1,TW,1,16,NA,NA,NA
1997,Fall,W,1,W1,TW,1,16,NA,NA,NA
1997,Fall,W,1,W1,TW,1,15,NA,NA,NA
1997,Fall,W,1,W1,TW,1,19,NA,NA,NA
1997,Fall,W,1,W1,TW,1,17,NA,NA,NA
1997,Fall,W,1,W1,TW,1,37,NA,NA,NA
1997,Fall,W,1,W1,TW,1,22,NA,NA,NA
1997,Fall,W,1,W1,TW,1,40,NA,NA,NA
1997,Fall,W,1,W1,TW,1,18,NA,NA,NA
1997,Fall,W,1,W1,TW,1,20,NA,NA,NA
1997,Fall,W,1,W1,TW,1,18,NA,NA,NA
1997,Fall,W,1,W1,TW,1,NA,NA,NA,NA
1997,Fall,W,1,W1,TW,276,NA,NA,NA,NA
1997,Fall,W,1,W1,SB,1,40,NA,NA,NA
1997,Fall,W,1,W1,SB,1,22,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,40,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,37,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,37,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,14,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,43,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,21,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,31,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,25,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,32,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,34,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,30,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,18,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,18,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,19,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,23,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,24,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,40,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,18,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,15,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,18,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,32,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,30,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,42,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,20,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,27,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,27,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,33,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,23,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,15,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,32,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,35,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,27,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,28,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,40,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,25,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,29,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,32,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,23,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,46,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,29,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,32,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,37,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,21,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,32,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,25,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,32,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,23,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,20,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,24,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,22,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,20,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,32,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,37,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,15,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,7,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,16,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,39,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,17,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,6,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,17,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,17,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,1,5,NA,NA,NA
1997,Fall,W,3.2,W3.2,TW,179,NA,NA,NA,NA
1997,Fall,W,3.2,W3.2,PSC,1,32,NA,NA,NA
1997,Fall,W,3.2,W3.2,PSC,1,38,NA,NA,NA
1997,Fall,W,3.2,W3.2,PSC,1,33,NA,NA,NA
1997,Fall,W,3.2,W3.2,PSC,1,37,NA,NA,NA
1997,Fall,W,3.2,W3.2,PSC,1,43,NA,NA,NA
1997,Fall,W,3.2,W3.2,PSC,1,40,NA,NA,NA
1997,Fall,W,3.2,W3.2,PSC,1,32,NA,NA,NA
1997,Fall,W,3.2,W3.2,PSC,1,37,NA,NA,NA
1997,Fall,W,3.2,W3.2,PSC,1,37,NA,NA,NA
1997,Fall,W,3.2,W3.2,PSC,1,29,NA,NA,NA
1997,Fall,W,3.2,W3.2,SB,1,22,NA,NA,NA
1997,Fall,W,3.2,W3.2,SB,1,20,NA,NA,NA
1997,Fall,W,3.2,W3.2,SB,1,20,NA,NA,NA
1997,Fall,W,3.2,W3.2,SB,1,23,NA,NA,NA
1997,Fall,W,3.2,W3.2,SB,1,28,NA,NA,NA
1997,Fall,W,3.2,W3.2,SB,1,29,NA,NA,NA
1997,Fall,W,3.2,W3.2,SB,1,25,NA,NA,NA
1997,Fall,W,3.2,W3.2,SB,1,39,NA,NA,NA
1997,Fall,W,3.2,W3.2,SB,1,23,NA,NA,NA
1997,Fall,W,3,W3,TW,1,19,NA,NA,NA
1997,Fall,W,3,W3,TW,1,19,NA,NA,NA
1997,Fall,W,3,W3,TW,1,20,NA,NA,NA
1997,Fall,W,3,W3,TW,1,32,NA,NA,NA
1997,Fall,W,3,W3,TW,1,20,NA,NA,NA
1997,Fall,W,3,W3,TW,1,25,NA,NA,NA
1997,Fall,W,3,W3,TW,1,22,NA,NA,NA
1997,Fall,W,3,W3,TW,1,23,NA,NA,NA
1997,Fall,W,3,W3,TW,1,19,NA,NA,NA
1997,Fall,W,3,W3,TW,1,18,NA,NA,NA
1997,Fall,W,3,W3,TW,1,22,NA,NA,NA
1997,Fall,W,3,W3,TW,1,24,NA,NA,NA
1997,Fall,W,3,W3,TW,1,20,NA,NA,NA
1997,Fall,W,3,W3,TW,1,15,NA,NA,NA
1997,Fall,W,3,W3,TW,1,26,NA,NA,NA
1997,Fall,W,3,W3,TW,1,18,NA,NA,NA
1997,Fall,W,3,W3,TW,1,19,NA,NA,NA
1997,Fall,W,3,W3,TW,1,22,NA,NA,NA
1997,Fall,W,3,W3,TW,1,22,NA,NA,NA
1997,Fall,W,3,W3,TW,1,19,NA,NA,NA
1997,Fall,W,3,W3,TW,1,17,NA,NA,NA
1997,Fall,W,3,W3,TW,1,30,NA,NA,NA
1997,Fall,W,3,W3,TW,1,35,NA,NA,NA
1997,Fall,W,3,W3,TW,1,18,NA,NA,NA
1997,Fall,W,3,W3,TW,1,13,NA,NA,NA
1997,Fall,W,3,W3,TW,1,18,NA,NA,NA
1997,Fall,W,3,W3,TW,1,40,NA,NA,NA
1997,Fall,W,3,W3,TW,1,41,NA,NA,NA
1997,Fall,W,3,W3,TW,1,29,NA,NA,NA
1997,Fall,W,3,W3,TW,1,32,NA,NA,NA
1997,Fall,W,3,W3,TW,1,18,NA,NA,NA
1997,Fall,W,3,W3,TW,1,42,NA,NA,NA
1997,Fall,W,3,W3,TW,1,18,NA,NA,NA
1997,Fall,W,3,W3,TW,1,19,NA,NA,NA
1997,Fall,W,3,W3,TW,1,33,NA,NA,NA
1997,Fall,W,3,W3,TW,1,23,NA,NA,NA
1997,Fall,W,3,W3,TW,1,29,NA,NA,NA
1997,Fall,W,3,W3,TW,1,20,NA,NA,NA
1997,Fall,W,3,W3,TW,1,18,NA,NA,NA
1997,Fall,W,3,W3,TW,1,30,NA,NA,NA
1997,Fall,W,3,W3,TW,1,25,NA,NA,NA
1997,Fall,W,3,W3,TW,1,24,NA,NA,NA
1997,Fall,W,3,W3,TW,1,15,NA,NA,NA
1997,Fall,W,3,W3,TW,1,18,NA,NA,NA
1997,Fall,W,3,W3,TW,1,17,NA,NA,NA
1997,Fall,W,3,W3,TW,1,20,NA,NA,NA
1997,Fall,W,3,W3,TW,1,20,NA,NA,NA
1997,Fall,W,3,W3,TW,1,18,NA,NA,NA
1997,Fall,W,3,W3,TW,1,25,NA,NA,NA
1997,Fall,W,3,W3,TW,1,18,NA,NA,NA
1997,Fall,W,3,W3,TW,137,NA,NA,NA,NA
1997,Fall,W,3,W3,PSC,1,29,NA,NA,NA
1997,Fall,W,3,W3,PSC,1,35,NA,NA,NA
1997,Fall,W,3,W3,PSC,1,37,NA,NA,NA
1997,Fall,W,3,W3,PSC,1,30,NA,NA,NA
1997,Fall,W,3,W3,PSC,1,40,NA,NA,NA
1997,Fall,W,3,W3,PSC,1,37,NA,NA,NA
1997,Fall,W,3,W3,PSC,1,27,NA,NA,NA
1997,Fall,W,3,W3,PSC,1,27,NA,NA,NA
1997,Fall,W,3,W3,PSC,1,32,NA,NA,NA
1997,Fall,W,3,W3,PSC,1,32,NA,NA,NA
1997,Fall,W,3,W3,PSC,1,37,NA,NA,NA
1997,Fall,W,3,W3,PSC,1,43,NA,NA,NA
1997,Fall,W,3,W3,PSC,1,33,NA,NA,NA
1997,Fall,W,3,W3,PSC,1,30,NA,NA,NA
1997,Fall,W,3,W3,PSC,1,42,NA,NA,NA
1997,Fall,W,3,W3,SB,1,24,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,17,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,26,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,22,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,15,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,17,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,38,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,20,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,14,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,28,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,18,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,29,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,30,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,16,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,19,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,17,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,21,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,24,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,16,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,27,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,22,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,15,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,22,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,17,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,25,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,15,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,23,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,16,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,21,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,19,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,18,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,15,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,16,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,16,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,18,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,19,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,17,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,14,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,15,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,29,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,24,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,16,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,20,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,36,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,22,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,19,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,16,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,22,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,23,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,22,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,21,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,1,NA,NA,NA,NA
1997,Fall,W,3.1,W3.1,TW,210,NA,NA,NA,NA
1997,Fall,W,3.1,W3.1,PSC,1,25,NA,NA,NA
1997,Fall,W,3.1,W3.1,PSC,1,29,NA,NA,NA
1997,Fall,W,3.1,W3.1,PSC,1,30,NA,NA,NA
1997,Fall,W,3.1,W3.1,PSC,1,32,NA,NA,NA
1997,Fall,W,3.1,W3.1,PSC,1,40,NA,NA,NA
1997,Fall,W,3.1,W3.1,PSC,1,33,NA,NA,NA
1997,Fall,W,3.1,W3.1,PSC,1,31,NA,NA,NA
1997,Fall,W,3.1,W3.1,PSC,1,30,NA,NA,NA
1997,Fall,W,3.1,W3.1,PSC,1,33,NA,NA,NA
1997,Fall,W,3.1,W3.1,PSC,1,NA,NA,NA,NA
